id,totalcommamt,url,teamleadname,status,sector1,project_name,lendinginstr,impagency,countrycode,boardapprovaldate,closingdate
P151075,15000000,https://projects.worldbank.org/en/projects-operations/project-detail/P151075,Babar Naseem Khan,Closed,Sub-National Government,Pakistan Community Support Project (CASA-1000),Investment Project Financing,"Sustainable Development Unit, Planning and Development Department, Government of Khyber Pakhtunkhwa",['PK'],,2023-09-30
P161463,4900000,https://projects.worldbank.org/en/projects-operations/project-detail/P161463,"Charles Victor Blanco,Muhammad Waheed",Closed,Other Public Administration,Strengthening Tax Systems and Building Tax Policy Analysis Capacity,Investment Project Financing,Federal Board of Revenue,['PK'],,2019-08-31
P165684,2000000,https://projects.worldbank.org/en/projects-operations/project-detail/P165684,Shan Rehman,Closed,ICT Services,Digital Jobs in Khyber Pakhtunkhwa,Investment Project Financing,Khyber Pakhtunkhwa Information Technology Board,['PK'],,2022-05-31
P099542,0,https://projects.worldbank.org/en/projects-operations/project-detail/P099542,NIL,Closed,Social Protection,PK Earthquake Disability,Specific Investment Loan,,['PK'],,2009-12-31
P156411,16000000,https://projects.worldbank.org/en/projects-operations/project-detail/P156411,"Lucy Pan,Tobias Akhtar Haque",Closed,Sub-National Government,Governance and Policy Project for Balochistan,Investment Project Financing,Government of Balochistan,['PK'],,2023-06-30
P156410,18000000,https://projects.worldbank.org/en/projects-operations/project-detail/P156410,"Lucy Pan,Tobias Akhtar Haque",Closed,Central Government (Central Agencies),Governance and Policy Program for Khyber Pakhtunkhwa (KP),Investment Project Financing,"Planning and Development Department, Khyber Pakhtunkhwa",['PK'],,2023-06-30
P144454,0,https://projects.worldbank.org/en/projects-operations/project-detail/P144454,"Elena Maria Roseo,Juan Baron",Closed,Primary Education,Global Partnership for Education - Balochistan Education Project,Investment Project Financing,Secondary Education Department of Balochistan,['PK'],,2021-08-31
P151554,140000,https://projects.worldbank.org/en/projects-operations/project-detail/P151554,Ghazala Mansuri,Closed,Central Government (Central Agencies),Capacity Building of the Pakistan Bureau of Statistics,Investment Project Financing,Pakistan Bureau of Statistics,['PK'],,
P161451,1530000,https://projects.worldbank.org/en/projects-operations/project-detail/P161451,Adnan Ashraf Ghumman,Closed,Central Government (Central Agencies),"Debt Management Strengthening Programme at Ministry of Finance, Government of Pakistan",Investment Project Financing,"Debt Policy Co-ordination Office, Ministry of Finance",['PK'],,2019-08-31
P158769,17560000,https://projects.worldbank.org/en/projects-operations/project-detail/P158769,"Mohammad Farhanullah Sami,Izabela Leao",Closed,Health,Sindh-Multi-Sectoral Action for Nutrition (MSAN),Investment Project Financing,Local Government and HTP Development,['PK'],,2020-08-31
P126426,16000000,https://projects.worldbank.org/en/projects-operations/project-detail/P126426,"NIL,Naoko Ohno",Closed,Health,Pakistan: Revitalizing Health Services in KP,Emergency Recovery Loan,"Department of Health, Government of Khyber Pakhtunkhwa",['PK'],,2015-12-12
P164033,600000,https://projects.worldbank.org/en/projects-operations/project-detail/P164033,Adnan Ashraf Ghumman,Closed,Central Government (Central Agencies),Strengthening of External Debt Management in EAD,Investment Project Financing,Economic Affairs Division,['PK'],,2019-08-31
P162244,4000000,https://projects.worldbank.org/en/projects-operations/project-detail/P162244,"Mohammad Imtiaz Akhtar Alvi,Maha Ahmed",Closed,Public Administration - Social Protection,KP SADP Additional Financing and Restructuring,Investment Project Financing,"KP SADP PMU, Local Government, Elections and Rural Development Department",['PK'],,
P099375,45000000,https://projects.worldbank.org/en/projects-operations/project-detail/P099375,Michael C. Stanley,Dropped,Renewable Energy Biomass,Mineral Sector Technical Assistance,Technical Assistance Loan,,['PK'],,
P010559,100000000,https://projects.worldbank.org/en/projects-operations/project-detail/P010559,NIL,Dropped,,Sind Environment Project,Specific Investment Loan,,['PK'],,
P166887,150000000,https://projects.worldbank.org/en/projects-operations/project-detail/P166887,"Rahat Jabeen,Milen F. Dyoulgerov Vollen",Dropped,,Advancing Sustainable Aquaculture of Pakistan - ASAP,Investment Project Financing,"Fisheries Development Board (FDB), Khyber Pakhtunkhwa Province Agriculture, Livestock, Fisheries and Cooperative Department (KPALFCD), Balochistan Province Fisheries Department (BFD), Sindh Province Livestock and Fisheries Department (SLFD), Punjab Province Fisheries Department (PFD)",['PK'],,
P101685,634500000,https://projects.worldbank.org/en/projects-operations/project-detail/P101685,NIL,Dropped,Roads and highways,National Expressways,Adaptable Program Loan,,['PK'],,
P010543,105000000,https://projects.worldbank.org/en/projects-operations/project-detail/P010543,NIL,Dropped,,Punjab Urban Development Project (02),Specific Investment Loan,,['PK'],,
P179807,250000000,https://projects.worldbank.org/en/projects-operations/project-detail/P179807,"Tobias Akhtar Haque,Puteri Natalie Watson,Rafay Khan",Dropped,,"Pakistan Grows Open, Resilient and Wealthy",Program-for-Results Financing,Ministry of Commerce,['PK'],,
P044791,0,https://projects.worldbank.org/en/projects-operations/project-detail/P044791,NIL,Dropped,,Indus Power Transmission Grid Guarantee Project,,,['PK'],,
P103080,79000000,https://projects.worldbank.org/en/projects-operations/project-detail/P103080,NIL,Dropped,Ports/Waterways,KARACHI DOCK LABOR PROJECT,Specific Investment Loan,,['PK'],,
P010318,150000000,https://projects.worldbank.org/en/projects-operations/project-detail/P010318,NIL,Dropped,,KALABAGH DAM,Specific Investment Loan,,['PK'],,
P101683,200000000,https://projects.worldbank.org/en/projects-operations/project-detail/P101683,Amer Zafar Durrani,Dropped,Roads and highways,National Trade Corridor Improvement Program,Development Policy Lending,,['PK'],,
P170271,125000000,https://projects.worldbank.org/en/projects-operations/project-detail/P170271,"Gonzalo J. Varela,Adja Mansora Dahourou Simpore,Nadia Patrizia Rocha Gaffurri",Dropped,,Pakistan Goes Global,Investment Project Financing,Ministry of Commerce,['PK'],,
P165160,250000000,https://projects.worldbank.org/en/projects-operations/project-detail/P165160,"Ahsan Tehsin,Armando Eduardo Guzman Escobar,Rianna L. Mohammed-Roberts",Dropped,,Pakistan DRM DPC with CAT DDO,Development Policy Lending,National Disaster Management Authority,['PK'],,
P010555,30000000,https://projects.worldbank.org/en/projects-operations/project-detail/P010555,NIL,Dropped,,Education Sector Institutional Reform Project,Sector Adjustment Loan,,['PK'],,
P166371,100000000,https://projects.worldbank.org/en/projects-operations/project-detail/P166371,"Clelia Kalliopi Helena Rontoyanni,Irum Touqeer,Muhammad Waheed",Dropped,,Punjab Revenue Mobilization Program,Program-for-Results Financing,"Punjab Revenue Authority, Punjab Board of Revenue, Finance Department, Government of Punjab, Excise, Taxation, and Narcotics Department",['PK'],,
P057308,250000000,https://projects.worldbank.org/en/projects-operations/project-detail/P057308,NIL,Dropped,(Historic)Electric power and other energy adjustment,Power Sector Adjustment Loan Project,Sector Adjustment Loan,,['PK'],,
P105737,130000000,https://projects.worldbank.org/en/projects-operations/project-detail/P105737,NIL,Dropped,Housing Construction,Additional Financing For the Earthquake Emergency Recovery Project,Emergency Recovery Loan,,['PK'],,
P167230,150000000,https://projects.worldbank.org/en/projects-operations/project-detail/P167230,Emcet Oktay Tas,Dropped,,Digital Transformation in Khyber Pakhtunkhwa,Investment Project Financing,"Khyber Pakhtunkhwa Information Technology Board, Khyber Pakhtunkhwa Local Government, Elections and Rural Development Department",['PK'],,
P170847,22000000,https://projects.worldbank.org/en/projects-operations/project-detail/P170847,"Said Dahdah,Hasan Afzal Zaidi",Dropped,,Karachi Green Bus Rapid Transit Operations,Investment Project Financing,,['PK'],,
P094936,20000000,https://projects.worldbank.org/en/projects-operations/project-detail/P094936,Mark F. LaPrairie,Dropped,Primary Education,Northern Areas Education Project - II,Specific Investment Loan,,['PK'],,
P055293,50000000,https://projects.worldbank.org/en/projects-operations/project-detail/P055293,Shahnaz Arshad,Dropped,(Historic)Other urban development,Punjab Municipal Development Fund Project,Specific Investment Loan,,['PK'],,
P010434,150000000,https://projects.worldbank.org/en/projects-operations/project-detail/P010434,NIL,Dropped,(Historic)Other finance,Industry & Trade Policy Adjustment Project,Sector Adjustment Loan,,['PK'],,
P107678,100000000,https://projects.worldbank.org/en/projects-operations/project-detail/P107678,Harsha Aturupane,Dropped,Other Education,Pakistan:  KP Province Basic Human Development Services Project,Specific Investment Loan,,['PK'],,
P010519,75000000,https://projects.worldbank.org/en/projects-operations/project-detail/P010519,NIL,Dropped,(Historic)Urban water supply,Karachi Water Loss Reduction and System Strengthening Project,Specific Investment Loan,,['PK'],,
P176743,100000000,https://projects.worldbank.org/en/projects-operations/project-detail/P176743,"Francois Onimus,Qiong Lu",Dropped,,Improving Water Management and Irrigation Systems in Punjab,Investment Project Financing,"Punjab Planning and Development Board, Punjab Irrigation Department",['PK'],,
P110946,35020000,https://projects.worldbank.org/en/projects-operations/project-detail/P110946,"Javaid Afzal,Ernesto Sanchez-Triana",Dropped,Central Government (Central Agencies),PAKISTAN - Implementation of the National EnvPolicy,Technical Assistance Loan,,['PK'],,
P108367,100000000,https://projects.worldbank.org/en/projects-operations/project-detail/P108367,NIL,Dropped,Irrigation and Drainage,Third Punjab Irrigation Sector,Specific Investment Loan,,['PK'],,
P085536,125000000,https://projects.worldbank.org/en/projects-operations/project-detail/P085536,NIL,Dropped,Health,Community-Based Maternal and Child Health Project,Specific Investment Loan,,['PK'],,
P010465,95000000,https://projects.worldbank.org/en/projects-operations/project-detail/P010465,NIL,Dropped,,Karachi Hydrocracker Project,Specific Investment Loan,,['PK'],,
P010515,200000000,https://projects.worldbank.org/en/projects-operations/project-detail/P010515,NIL,Dropped,,Energy Efficiency and Conservation Project,Specific Investment Loan,,['PK'],,
P050754,68500000,https://projects.worldbank.org/en/projects-operations/project-detail/P050754,NIL,Dropped,Irrigation and Drainage,On-Farm Water Management Project (04),Specific Investment Loan,,['PK'],,
P058018,5000000,https://projects.worldbank.org/en/projects-operations/project-detail/P058018,NIL,Dropped,(Historic)Other finance,Tax Administration Reform Project,Learning and Innovation Loan,,['PK'],,
P098437,150000000,https://projects.worldbank.org/en/projects-operations/project-detail/P098437,NIL,Dropped,Health,COMMUNITY-BASED MATERNAL AND CHILD HEALTH  PROJECT,Specific Investment Loan,,['PK'],,
P010474,48000000,https://projects.worldbank.org/en/projects-operations/project-detail/P010474,NIL,Dropped,,Punjab Urban Environmental Protection Project,Specific Investment Loan,,['PK'],,
P010488,200000000,https://projects.worldbank.org/en/projects-operations/project-detail/P010488,NIL,Dropped,,Sahiwal Power Project,Specific Investment Loan,,['PK'],,
P041886,100000000,https://projects.worldbank.org/en/projects-operations/project-detail/P041886,Navaid A. Qureshi,Dropped,Ports/Waterways,Karachi Port Development,Specific Investment Loan,,['PK'],,
P100681,120100000,https://projects.worldbank.org/en/projects-operations/project-detail/P100681,Tenzin Dolma Norbhu,Dropped,ICT Infrastructure,Rural Telecommunications and e-Services Project,Specific Investment Loan,,['PK'],,
P010541,20000000,https://projects.worldbank.org/en/projects-operations/project-detail/P010541,NIL,Dropped,(Historic)Agriculture adjustment,NWFP AGRICULTURAL DEVELOPMENT PROJECT,Specific Investment Loan,,['PK'],,
P010544,150000000,https://projects.worldbank.org/en/projects-operations/project-detail/P010544,NIL,Dropped,,Karachi Urban Transport Project,Specific Investment Loan,,['PK'],,
P010534,175000000,https://projects.worldbank.org/en/projects-operations/project-detail/P010534,Ohn Myint,Dropped,Irrigation and Drainage,Punjab Irrigation Systems Improvement Project,Sector Investment and Maintenance Loan,,['PK'],,
P058461,2710000,https://projects.worldbank.org/en/projects-operations/project-detail/P058461,NIL,Dropped,"(Historic)Other population, health and nutrition",Punjab Hospital Autonomy Project,Learning and Innovation Loan,,['PK'],,
P165075,0,https://projects.worldbank.org/en/projects-operations/project-detail/P165075,"Mohammad Farhanullah Sami,Mohammad Imtiaz Akhtar Alvi",Dropped,,Punjab Sanitation and Nutrition Improvement Project (PSNIP),Investment Project Financing,Public Health Engineering Department,['PK'],,
P060053,100000000,https://projects.worldbank.org/en/projects-operations/project-detail/P060053,Julia M. Fraser,Dropped,Railways,Railway Privatization,Specific Investment Loan,,['PK'],,
P037824,50000000,https://projects.worldbank.org/en/projects-operations/project-detail/P037824,NIL,Dropped,,Rural Finance Project,Specific Investment Loan,,['PK'],,
P167962,400000000,https://projects.worldbank.org/en/projects-operations/project-detail/P167962,"Sameera Maziad Al Tuwaijri,Shahram Paksima,Sohail Saeed Abbasi",Dropped,,Enabling Social Sectors for Growth: Sindh Human Capital Project,Investment Project Financing,"Nutrition Support Program, Department of Population Welfare, Sindh, Department of School Education and Literacy, Sindh, Department of Health, Sindh",['PK'],,
P115889,55000000,https://projects.worldbank.org/en/projects-operations/project-detail/P115889,Luc Laviolette,Dropped,Health,Pakistan - Enhanced Nutrition for Mothers and Children Project,Specific Investment Loan,,['PK'],,
P178725,50000000,https://projects.worldbank.org/en/projects-operations/project-detail/P178725,Moritz Meyer,Dropped,,Planning Capacity Improvement And Advisory Services Project (PCAP),Investment Project Financing,"Ministry of Planning, Development and Special Initiatives, Public Private Partnership Authority (P3A), Pakistan Bureau of Statistics, Planning Commission",['PK'],,
P084551,88440000,https://projects.worldbank.org/en/projects-operations/project-detail/P084551,NIL,Dropped,Irrigation and Drainage,PUNJAB ON-FARM WATER MANAGEMENT PROJECT,Specific Investment Loan,,['PK'],,
P084949,125000000,https://projects.worldbank.org/en/projects-operations/project-detail/P084949,Samuel Munzele Maimbo,Dropped,Banking Institutions,Pakistan Housing Finance Project,Technical Assistance Loan,,['PK'],,
P113484,31500000,https://projects.worldbank.org/en/projects-operations/project-detail/P113484,NIL,Dropped,Health,Pakistan - Second HIV/AIDS Prevention,Specific Investment Loan,,['PK'],,
P071096,11500000,https://projects.worldbank.org/en/projects-operations/project-detail/P071096,NIL,Dropped,Irrigation and Drainage,Balochistan On Farm Water Management Project,Specific Investment Loan,,['PK'],,
P071095,49000000,https://projects.worldbank.org/en/projects-operations/project-detail/P071095,NIL,Dropped,Irrigation and Drainage,Sindh On Farm Water Management Project,Specific Investment Loan,,['PK'],,
P165765,200000000,https://projects.worldbank.org/en/projects-operations/project-detail/P165765,Amjad Bashir,Dropped,,Sindh Jobs and Competitiveness Program,Program-for-Results Financing,,['PK'],,
P095983,100000000,https://projects.worldbank.org/en/projects-operations/project-detail/P095983,NIL,Dropped,Housing Construction,Punjab Large Cities DPL,Development Policy Lending,,['PK'],,
P010504,65000000,https://projects.worldbank.org/en/projects-operations/project-detail/P010504,NIL,Dropped,,Nutrition Improvement Project,Specific Investment Loan,,['PK'],,
P102332,19000000,https://projects.worldbank.org/en/projects-operations/project-detail/P102332,NIL,Dropped,Health,Avian and human Influenza Preparedness and Control Project,Emergency Recovery Loan,,['PK'],,
P010539,125000000,https://projects.worldbank.org/en/projects-operations/project-detail/P010539,Navaid A. Qureshi,Dropped,(Historic)Urban transport,Lahore Urban Transport,Specific Investment Loan,,['PK'],,
P114278,30000000,https://projects.worldbank.org/en/projects-operations/project-detail/P114278,Michael C. Stanley,Dropped,Renewable Energy Biomass,Thar Coal and Power Technical Assistance,Technical Assistance Loan,,['PK'],,
P170830,0,https://projects.worldbank.org/en/projects-operations/project-detail/P170830,Shinsaku Nomura,Dropped,,Pakistan Integrated Literacy and Skills Development for Youth Project,Investment Project Financing,"School Education and Literacy Department, Literacy and NFBE Department, Sanjh Preet Organization",['PK'],,
P176596,600000000,https://projects.worldbank.org/en/projects-operations/project-detail/P176596,Teuta Kacaniku,Pipeline,,Pakistan Program for Affordable and Clean Energy (PACE) - II,Development Policy Lending,,['PK'],,
P181037,102000000,https://projects.worldbank.org/en/projects-operations/project-detail/P181037,Namoos Zaheer,Pipeline,,Pakistan: Resilient and Accessible Microfinance (RAM) Project,Investment Project Financing,,['PK'],,
P110894,0,https://projects.worldbank.org/en/projects-operations/project-detail/P110894,NIL,Pipeline,Oil and Gas,Rehabilitation of SSGC Gas Distribution Network In Karachi Metropolis Project,,,['PK'],,
P507717,0,https://projects.worldbank.org/en/projects-operations/project-detail/P507717,Inga Afanasieva,Pipeline,,STEP-B,Investment Project Financing,,['PK'],,
P508094,0,https://projects.worldbank.org/en/projects-operations/project-detail/P508094,Shahnaz Arshad,Pipeline,,PICP,Program-for-Results Financing,,['PK'],,
P171422,240000000,https://projects.worldbank.org/en/projects-operations/project-detail/P171422,"Khairy Al-Jamal,Davison Muchadenyika,Tiziana Smith",Pipeline,,Second Karachi Water and Sewerage Services Improvement Project (KWSSIP-2),Investment Project Financing,Province of Sindh through the Karachi Water and Sewerage Board (KWSB),['PK'],,
P179227,98100000,https://projects.worldbank.org/en/projects-operations/project-detail/P179227,"Yoro Sidibe,Carolina Dominguez Torres",Pipeline,,Balochistan Water Security and Productivity Improvement Project,Investment Project Financing,Irrigation Department,['PK'],,
P508222,0,https://projects.worldbank.org/en/projects-operations/project-detail/P508222,"Shyam Srinivasan,Shafick Hoossein",Pipeline,,P-CAP,Program-for-Results Financing,,['PK'],,
P507512,0,https://projects.worldbank.org/en/projects-operations/project-detail/P507512,Inga Afanasieva,Pipeline,,GRADES-B,Investment Project Financing,,['PK'],,
P176308,289000000,https://projects.worldbank.org/en/projects-operations/project-detail/P176308,"Gunjan Gautam,Mats Johan Rikard Liden",Pipeline,,Floating Solar in Pakistan Project,Investment Project Financing,Water and Power Development Authority (WAPDA),['PK'],,
